storm_id,storm_name,month,day,hour,year,latitude,longitude,radius_34_ne,radius_34_se,radius_34_sw,radius_34_nw,radius_50_ne,radius_50_se,radius_50_sw,radius_50_nw,radius_64_ne,radius_64_se,radius_64_sw,radius_64_nw
AL0893,GERT,9,18,6,1993,18.2,88.6,100,100,0,0,0,0,0,0,0,0,0,0
AL0893,GERT,9,18,12,1993,18.7,89.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0893,GERT,9,18,18,1993,19.2,90.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0893,GERT,9,19,0,1993,19.6,91.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0893,GERT,9,19,6,1993,20,92.5,100,100,100,100,0,0,0,0,0,0,0,0
AL0893,GERT,9,19,12,1993,20.5,93.2,100,100,100,100,0,0,0,0,0,0,0,0
AL0893,GERT,9,19,18,1993,20.7,93.9,110,110,110,110,0,0,0,0,0,0,0,0
AL0893,GERT,9,20,0,1993,20.9,94.2,110,110,110,110,50,50,50,50,0,0,0,0
AL0893,GERT,9,20,6,1993,21.1,95,110,110,110,110,50,50,50,50,30,30,30,30
AL0893,GERT,9,20,12,1993,21.2,95.9,150,100,100,150,90,50,50,90,60,30,30,60
AL0893,GERT,9,20,18,1993,21.3,97,180,100,65,90,90,50,40,75,60,30,30,50
AL0893,GERT,9,21,0,1993,21.1,98.3,175,100,50,50,50,50,30,30,NA,NA,NA,NA
AL0893,GERT,9,21,6,1993,20.9,100.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0893,GERT,9,21,12,1993,20.8,102.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0893,GERT,9,21,18,1993,20.8,104.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0993,HARVEY,9,18,18,1993,26.7,61.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0993,HARVEY,9,19,0,1993,27.3,62,0,0,0,0,0,0,0,0,0,0,0,0
AL0993,HARVEY,9,19,6,1993,27.9,62,0,0,0,0,0,0,0,0,0,0,0,0
AL0993,HARVEY,9,19,12,1993,28.5,61.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0993,HARVEY,9,19,18,1993,29.3,61.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0993,HARVEY,9,20,0,1993,30.2,60.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0993,HARVEY,9,20,6,1993,31.5,59,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0993,HARVEY,9,20,12,1993,33.3,57.4,50,50,50,50,NA,NA,NA,NA,0,0,0,0
AL0993,HARVEY,9,20,18,1993,35.6,55.2,100,100,100,100,40,40,40,40,25,25,25,25
AL0993,HARVEY,9,21,0,1993,37.8,52.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0993,HARVEY,9,21,6,1993,39.8,49.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0993,HARVEY,9,21,12,1993,42.5,46.5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0993,HARVEY,9,21,18,1993,46,42,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0194,ALBERTO,6,30,6,1994,21.7,83.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,6,30,12,1994,21.6,84.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,6,30,18,1994,21.6,85.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,1,0,1994,21.5,85.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,1,6,1994,22,86.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,1,12,1994,22.5,86.4,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,1,18,1994,23,86.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,2,0,1994,23.7,87.1,75,75,30,75,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,2,6,1994,24.4,87.5,75,75,30,75,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,2,12,1994,25.5,87.5,90,90,25,25,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,2,18,1994,26.5,86.9,90,90,25,25,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,3,0,1994,27.7,86.8,90,90,30,50,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,3,6,1994,28.8,86.8,60,90,30,60,25,25,0,25,0,0,0,0
AL0194,ALBERTO,7,3,12,1994,29.9,86.7,60,90,30,60,25,25,0,25,0,0,0,0
AL0194,ALBERTO,7,3,18,1994,30.7,86.3,90,90,50,50,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,4,0,1994,31.2,86.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,4,6,1994,31.7,85.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,4,12,1994,32.3,85.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,4,18,1994,32.7,85.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,5,0,1994,33,85,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,5,6,1994,33.2,84.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,5,12,1994,33.3,84.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,5,18,1994,33.5,84.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,6,0,1994,33.4,84.4,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,6,6,1994,33.3,84.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,6,12,1994,33.1,84.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,6,18,1994,32.8,85.4,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,7,0,1994,32.7,86.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,7,6,1994,32.7,86.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,7,12,1994,32.8,86.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0194,ALBERTO,7,7,18,1994,33,87,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,14,12,1994,28.7,87.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,14,18,1994,29.4,87.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,15,0,1994,29.5,86.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,15,6,1994,29.6,85.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,15,12,1994,29.7,85.6,75,75,40,25,0,0,0,0,0,0,0,0
AL0394,BERYL,8,15,18,1994,29.9,85.7,75,75,40,25,0,0,0,0,0,0,0,0
AL0394,BERYL,8,16,0,1994,30,85.6,75,75,40,25,NA,NA,NA,NA,0,0,0,0
AL0394,BERYL,8,16,6,1994,30.4,85.3,50,120,0,0,NA,NA,NA,NA,0,0,0,0
AL0394,BERYL,8,16,12,1994,31.3,85,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,16,18,1994,32.3,84.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,17,0,1994,33.3,83.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,17,6,1994,34.3,83.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,17,12,1994,35.5,82.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,17,18,1994,37.5,81.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,18,0,1994,38.5,79.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,18,6,1994,39.5,77.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,18,12,1994,41.2,76,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,18,18,1994,41.6,73.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0394,BERYL,8,19,0,1994,42,72,0,0,0,0,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,16,12,1994,11.3,39.4,0,0,0,0,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,16,18,1994,11.5,40.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,17,0,1994,11.7,41.2,100,100,100,100,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,17,6,1994,12.1,42.2,100,100,100,100,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,17,12,1994,12.6,43.3,100,100,100,100,30,30,30,30,0,0,0,0
AL0494,CHRIS,8,17,18,1994,13.3,44.5,100,100,100,100,30,30,30,30,0,0,0,0
AL0494,CHRIS,8,18,0,1994,13.9,45.6,100,100,100,100,40,40,40,40,0,0,0,0
AL0494,CHRIS,8,18,6,1994,14.5,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL0494,CHRIS,8,18,12,1994,15.2,48,100,100,100,100,40,40,40,40,NA,NA,NA,NA
AL0494,CHRIS,8,18,18,1994,16,49.3,100,100,100,100,40,40,40,40,NA,NA,NA,NA
AL0494,CHRIS,8,19,0,1994,17,50.6,100,100,100,100,40,40,40,40,NA,NA,NA,NA
AL0494,CHRIS,8,19,6,1994,18,51.9,100,100,100,100,40,40,40,40,25,25,25,25
AL0494,CHRIS,8,19,12,1994,19,53.2,100,100,100,100,40,40,40,40,25,25,25,25
AL0494,CHRIS,8,19,18,1994,20.1,54.4,100,100,100,100,40,40,40,40,25,25,25,25
AL0494,CHRIS,8,20,0,1994,21.3,55.6,100,100,100,100,40,40,40,40,25,25,25,25
AL0494,CHRIS,8,20,6,1994,22.6,56.8,100,100,100,100,30,30,30,30,0,0,0,0
AL0494,CHRIS,8,20,12,1994,23.8,58.2,100,100,30,30,30,30,0,0,0,0,0,0
AL0494,CHRIS,8,20,18,1994,24.9,59.7,100,100,30,30,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,21,0,1994,26.1,61,100,100,0,0,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,21,6,1994,27.3,62.3,100,100,0,0,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,21,12,1994,28.7,63.1,100,100,0,0,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,21,18,1994,30.4,63.1,100,100,0,0,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,22,0,1994,32.2,62.8,75,75,0,0,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,22,6,1994,33.8,62.8,75,75,0,0,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,22,12,1994,35,63,75,75,75,0,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,22,18,1994,36.2,62.3,120,120,100,50,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,23,0,1994,37.9,60.7,180,180,100,50,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,23,6,1994,39.9,58.4,180,180,100,50,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,23,12,1994,42.2,55.5,180,180,120,60,0,0,0,0,0,0,0,0
AL0494,CHRIS,8,23,18,1994,44.7,52,180,180,120,60,0,0,0,0,0,0,0,0
AL0694,DEBBY,9,9,12,1994,13.1,56.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0694,DEBBY,9,9,18,1994,13.4,58.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0694,DEBBY,9,10,0,1994,13.7,60.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0694,DEBBY,9,10,6,1994,14.1,61.6,125,100,0,0,NA,NA,NA,NA,0,0,0,0
AL0694,DEBBY,9,10,12,1994,14.6,63.2,125,100,0,0,NA,NA,NA,NA,0,0,0,0
AL0694,DEBBY,9,10,18,1994,15.1,64.9,125,100,0,0,NA,NA,NA,NA,0,0,0,0
AL0694,DEBBY,9,11,0,1994,15.5,66.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0794,ERNESTO,9,21,18,1994,10.1,29.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,22,0,1994,10.5,30.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,22,6,1994,11.1,30.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,22,12,1994,11.8,30.3,75,75,75,75,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,22,18,1994,12.5,30.3,100,100,100,100,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,23,0,1994,13.1,30.4,100,100,100,100,NA,NA,NA,NA,0,0,0,0
AL0794,ERNESTO,9,23,6,1994,13.8,30.5,100,100,100,100,NA,NA,NA,NA,0,0,0,0
AL0794,ERNESTO,9,23,12,1994,14.4,30.6,100,100,100,100,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,23,18,1994,14.9,30.6,100,100,100,100,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,24,0,1994,15.4,30.6,100,100,100,100,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,24,6,1994,15.9,30.7,75,75,75,75,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,24,12,1994,16.5,31,0,0,0,0,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,24,18,1994,16.8,31.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,25,0,1994,17,31.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,25,6,1994,17,31.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,25,12,1994,17,32.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,25,18,1994,17,32.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0794,ERNESTO,9,26,0,1994,16.8,33.2,0,0,0,0,0,0,0,0,0,0,0,0
AL1194,FLORENCE,11,2,0,1994,22.7,47,0,0,0,0,0,0,0,0,0,0,0,0
AL1194,FLORENCE,11,2,6,1994,23.2,47.7,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL1194,FLORENCE,11,2,12,1994,23.8,48.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL1194,FLORENCE,11,2,18,1994,24.2,48.9,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL1194,FLORENCE,11,3,0,1994,24.5,49.9,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL1194,FLORENCE,11,3,6,1994,24.7,50.7,0,0,0,0,0,0,0,0,0,0,0,0
AL1194,FLORENCE,11,3,12,1994,25,51.4,0,0,0,0,0,0,0,0,0,0,0,0
AL1194,FLORENCE,11,3,18,1994,25.3,52.2,0,0,0,0,0,0,0,0,0,0,0,0
AL1194,FLORENCE,11,4,0,1994,26,52.6,100,100,100,100,0,0,0,0,0,0,0,0
AL1194,FLORENCE,11,4,6,1994,26.7,52.9,100,100,100,100,0,0,0,0,0,0,0,0
AL1194,FLORENCE,11,4,12,1994,27.3,53.4,100,100,100,100,NA,NA,NA,NA,0,0,0,0
AL1194,FLORENCE,11,4,18,1994,28.1,54,100,100,100,100,30,30,30,30,NA,NA,NA,NA
AL1194,FLORENCE,11,5,0,1994,28.8,54.6,100,100,100,100,40,40,40,40,25,25,25,25
AL1194,FLORENCE,11,5,6,1994,29.4,55.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL1194,FLORENCE,11,5,12,1994,30,55.7,100,100,100,100,50,50,50,50,25,25,25,25
AL1194,FLORENCE,11,5,18,1994,30.6,56.2,100,100,100,100,50,50,50,50,30,30,30,30
AL1194,FLORENCE,11,6,0,1994,31.3,56.7,100,100,100,100,50,50,50,50,30,30,30,30
AL1194,FLORENCE,11,6,6,1994,32,56.9,100,100,100,100,50,50,50,50,35,35,35,35
AL1194,FLORENCE,11,6,12,1994,32.6,57,100,100,100,100,50,50,50,50,35,35,35,35
AL1194,FLORENCE,11,6,18,1994,33,56.9,120,120,100,100,60,60,50,50,35,35,35,35
AL1194,FLORENCE,11,7,0,1994,33.3,56.5,120,120,120,120,60,60,60,60,35,35,35,35
AL1194,FLORENCE,11,7,6,1994,33.7,56,120,120,120,120,60,60,60,60,35,35,35,35
AL1194,FLORENCE,11,7,12,1994,34.4,54.8,120,120,120,120,60,60,60,60,35,35,35,35
AL1194,FLORENCE,11,7,18,1994,35.4,53.1,120,120,120,120,60,60,60,60,40,40,40,40
AL1194,FLORENCE,11,8,0,1994,37,49.9,120,120,100,100,60,60,50,50,40,40,40,40
AL1194,FLORENCE,11,8,6,1994,39.2,45.5,120,120,100,100,60,60,50,50,40,40,40,40
AL1194,FLORENCE,11,8,12,1994,41.8,40.7,120,120,100,100,60,60,50,50,40,40,40,40
AL1194,FLORENCE,11,8,18,1994,44.2,36.2,120,120,100,100,60,60,50,50,40,40,40,40
AL1294,GORDON,11,8,12,1994,11.9,82.3,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,8,18,1994,12,82.5,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,9,0,1994,12.3,82.8,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,9,6,1994,12.5,83,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,9,12,1994,12.8,83.2,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,9,18,1994,13.2,83.4,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,10,0,1994,13.6,83.4,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,10,6,1994,14,83.4,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,10,12,1994,14.3,83.2,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,10,18,1994,14.6,82.7,30,30,30,30,0,0,0,0,0,0,0,0
AL1294,GORDON,11,11,0,1994,15.1,82.4,30,30,30,30,0,0,0,0,0,0,0,0
AL1294,GORDON,11,11,6,1994,15.7,82.3,40,40,40,40,0,0,0,0,0,0,0,0
AL1294,GORDON,11,11,12,1994,16.3,82.2,40,40,40,40,0,0,0,0,0,0,0,0
AL1294,GORDON,11,11,18,1994,16.9,81.5,40,40,40,40,0,0,0,0,0,0,0,0
AL1294,GORDON,11,12,0,1994,17.2,80.8,40,40,40,40,0,0,0,0,0,0,0,0
AL1294,GORDON,11,12,6,1994,17.4,80.2,40,40,40,40,0,0,0,0,0,0,0,0
AL1294,GORDON,11,12,12,1994,17.5,79.8,40,40,40,40,0,0,0,0,0,0,0,0
AL1294,GORDON,11,12,18,1994,17.4,79.2,40,40,40,40,0,0,0,0,0,0,0,0
AL1294,GORDON,11,13,0,1994,17.6,77.9,40,40,40,40,0,0,0,0,0,0,0,0
AL1294,GORDON,11,13,6,1994,18.3,76,50,50,30,30,0,0,0,0,0,0,0,0
AL1294,GORDON,11,13,12,1994,19.9,75,100,50,30,30,0,0,0,0,0,0,0,0
AL1294,GORDON,11,13,18,1994,21.5,75.4,100,50,30,50,0,0,0,0,0,0,0,0
AL1294,GORDON,11,14,0,1994,22.1,76.3,175,100,30,175,0,0,0,0,0,0,0,0
AL1294,GORDON,11,14,6,1994,22.7,77.5,175,100,20,175,0,0,0,0,0,0,0,0
AL1294,GORDON,11,14,12,1994,23.2,78.3,175,100,20,175,0,0,0,0,0,0,0,0
AL1294,GORDON,11,14,18,1994,23.4,79.1,175,100,20,175,0,0,0,0,0,0,0,0
AL1294,GORDON,11,15,0,1994,23.6,79.9,175,100,20,175,0,0,0,0,0,0,0,0
AL1294,GORDON,11,15,6,1994,23.9,80.8,175,100,20,175,0,0,0,0,0,0,0,0
AL1294,GORDON,11,15,12,1994,24.5,81.6,175,100,30,175,0,0,0,0,0,0,0,0
AL1294,GORDON,11,15,18,1994,24.9,82.1,175,100,30,175,0,0,0,0,0,0,0,0
AL1294,GORDON,11,16,0,1994,25.4,82.5,175,100,30,175,0,0,0,0,0,0,0,0
AL1294,GORDON,11,16,6,1994,25.7,82.4,175,100,30,175,0,0,0,0,0,0,0,0
AL1294,GORDON,11,16,12,1994,26.4,82,175,175,30,75,0,0,0,0,0,0,0,0
AL1294,GORDON,11,16,18,1994,27.1,81.4,125,175,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,17,0,1994,28,80,125,175,25,25,NA,NA,NA,NA,0,0,0,0
AL1294,GORDON,11,17,6,1994,29,78.5,125,175,25,25,NA,NA,NA,NA,0,0,0,0
AL1294,GORDON,11,17,12,1994,30,76.7,175,175,50,175,NA,NA,NA,NA,0,0,0,0
AL1294,GORDON,11,17,18,1994,31.5,74.8,175,175,175,75,150,150,150,30,100,100,0,0
AL1294,GORDON,11,18,0,1994,33.1,74.2,175,175,175,75,150,150,150,50,125,125,0,0
AL1294,GORDON,11,18,6,1994,33.5,74.7,175,175,75,60,150,150,50,40,125,125,40,30
AL1294,GORDON,11,18,12,1994,33.7,75.7,175,175,75,60,150,150,50,40,125,125,40,30
AL1294,GORDON,11,18,18,1994,33.2,75.9,175,175,175,90,70,70,70,70,0,0,0,0
AL1294,GORDON,11,19,0,1994,32.5,75.5,150,150,150,75,50,50,50,0,0,0,0,0
AL1294,GORDON,11,19,6,1994,31.6,75,150,150,150,75,0,0,0,0,0,0,0,0
AL1294,GORDON,11,19,12,1994,31.1,74.8,100,100,100,100,0,0,0,0,0,0,0,0
AL1294,GORDON,11,19,18,1994,30.4,75,85,85,85,85,0,0,0,0,0,0,0,0
AL1294,GORDON,11,20,0,1994,29.8,75.3,0,75,150,150,0,0,0,0,0,0,0,0
AL1294,GORDON,11,20,6,1994,28.9,76.2,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,20,12,1994,28.4,77.2,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,20,18,1994,28.2,78.6,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,21,0,1994,28.2,79.8,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,21,6,1994,29.2,81.5,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,21,12,1994,31.3,81.8,0,0,0,0,0,0,0,0,0,0,0,0
AL1294,GORDON,11,21,18,1994,34.1,79.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,3,0,1995,17.4,84.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,3,6,1995,18.3,84.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,3,12,1995,19.3,85.7,100,100,0,0,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,3,18,1995,20.6,85.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,4,0,1995,22,86,100,100,50,50,50,50,40,40,0,0,0,0
AL0195,ALLISON,6,4,6,1995,23.3,86.3,100,100,50,50,50,50,40,40,0,0,0,0
AL0195,ALLISON,6,4,12,1995,24.7,86.2,100,100,50,50,50,50,40,40,25,25,25,25
AL0195,ALLISON,6,4,18,1995,26.2,86.2,150,150,50,50,90,90,40,40,25,25,25,25
AL0195,ALLISON,6,5,0,1995,27.6,86.1,150,150,50,50,90,90,40,40,45,45,25,25
AL0195,ALLISON,6,5,6,1995,28.5,85.6,125,125,50,50,90,90,40,40,0,0,0,0
AL0195,ALLISON,6,5,12,1995,29.6,84.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0195,ALLISON,6,5,18,1995,30.7,83.8,30,30,30,30,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,6,0,1995,31.8,82.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,6,6,1995,32.7,81.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,6,12,1995,33.6,80,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,6,18,1995,34.5,78.1,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,7,0,1995,35.6,75.9,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,7,6,1995,37.1,73.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,7,12,1995,38.5,71,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,7,18,1995,39.8,69.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,8,0,1995,41,67.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0195,ALLISON,6,8,6,1995,42.4,66,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0195,ALLISON,6,8,12,1995,43.8,63.7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0195,ALLISON,6,8,18,1995,45.2,61.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,9,0,1995,46.5,58.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,9,6,1995,48.1,55.9,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,9,12,1995,50,53,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,9,18,1995,53,52,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,10,0,1995,57,52,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,10,6,1995,60,52,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,10,12,1995,62,53,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,10,18,1995,64,55,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0195,ALLISON,6,11,0,1995,65,56,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0295,BARRY,7,5,6,1995,32,72,0,0,0,0,0,0,0,0,0,0,0,0
AL0295,BARRY,7,5,12,1995,32,72,0,0,0,0,0,0,0,0,0,0,0,0
AL0295,BARRY,7,5,18,1995,31.9,72,0,0,0,0,0,0,0,0,0,0,0,0
AL0295,BARRY,7,6,0,1995,31.8,72,0,0,0,0,0,0,0,0,0,0,0,0
AL0295,BARRY,7,6,6,1995,31.7,71.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0295,BARRY,7,6,12,1995,31.5,71.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0295,BARRY,7,6,18,1995,31.3,71.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0295,BARRY,7,7,0,1995,31.3,71.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0295,BARRY,7,7,6,1995,31.6,71,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0295,BARRY,7,7,12,1995,32.2,70.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0295,BARRY,7,7,18,1995,33.2,70.2,125,125,100,100,40,40,30,30,0,0,0,0
AL0295,BARRY,7,8,0,1995,34,69.6,150,100,100,100,60,45,45,45,0,0,0,0
AL0295,BARRY,7,8,6,1995,34.9,68.9,125,100,100,100,60,45,45,45,0,0,0,0
AL0295,BARRY,7,8,12,1995,35.9,68.2,125,100,100,100,60,45,45,45,0,0,0,0
AL0295,BARRY,7,8,18,1995,37.2,67.2,125,100,100,100,NA,NA,NA,NA,0,0,0,0
AL0295,BARRY,7,9,0,1995,38.7,66,75,125,75,75,NA,NA,NA,NA,0,0,0,0
AL0295,BARRY,7,9,6,1995,40.5,64.6,100,125,75,75,NA,NA,NA,NA,0,0,0,0
